provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
010021,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,77,87659672,26767500,60892172,30955774,6766869,734356,13401126,1530,678,343,4422092,NA,126 HOSPITAL,OZARK,AL,36360-,DALE,DALE MEDICAL CENTER,NA,0.283706,1378080,428505,11537687,NA,NA,NA,NA,NA,NA,NA,6090436,5511183,NA,NA,NA,NA,8505,25433,562067,NA,6855345,NA,2016,unique reports
010022,2015-04-01,2016-03-31,2016-10-04,2016-09-21,v2010,45,80727293,11683524,69043769,18784424,3725181,NA,12510380,673,287,170,1873191,5064,100 NORTHWOOD DRIVE,CENTRE,AL,35960-,CHEROKEE,CHEROKEE MEDICAL CENTER,NA,0.151948,4651113,-23338,7186665,-190066,-1810953,-514700,-597865,-3475,-2504766,-1748261,2860387,51672783,NA,NA,NA,NA,7197,NA,471518,NA,2748657,NA,2016,unique reports
010023,2015-07-01,2016-06-30,2016-12-21,2016-12-13,v2010,329,1365044395,385239020,979805375,403435972,712973829,NA,NA,16403,5047,4797,60951815,97632,2105  EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116-,MONTGOMERY,BAPTIST MEDICAL CENTER SOUTH,NA,0.262472,22697336,14384138,94307298,NA,NA,NA,NA,NA,-202554806,NA,73696116,74103793,NA,NA,NA,NA,-133390,216306,25507627,NA,59994906,NA,2016,unique reports
010024,2016-01-01,2016-12-31,2019-01-24,2019-01-14,v2010,241,999456297,217925538,781530759,205566252,90097876,23290866,449725104,14647,4661,1798,46741434,36332,1725 PINE STREET,MONTGOMERY,AL,36106-1109,MONTGOMERY,JACKSON HOSPITAL AND CLINIC  INC,NA,0.172864,6648643,4906090,88731468,-754138,-53850911,NA,-17645223,NA,-63890075,NA,60924307,19898023,NA,NA,NA,NA,-56881,210113,42751006,NA,21776108,NA,2016,unique reports
010029,2015-10-01,2016-09-30,2019-01-31,2019-01-28,v2010,315,694639682,285150999,409488683,280183344,47187050,10056582,191625791,14626,5892,2691,58085890,83177,2000 PEPPERELL PKWY,OPELIKA,AL,36802-,LEE,EAST ALABAMA MEDICAL CENTER,NA,0.373351,30001035,204664896,125042058,NA,NA,NA,NA,NA,-216629962,NA,257532387,82522134,NA,NA,NA,NA,347933,597020,16089953,19974,18545014,NA,2016,unique reports
010032,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,34,23871654,5201781,18669873,7039176,2947127,NA,1386329,323,127,39,631530,NA,301 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,WEDOWEE HOSPITAL,NA,0.268454,NA,713406,412825,NA,-2035366,NA,NA,NA,NA,NA,1685780,2040684,NA,NA,NA,NA,11460,NA,371825,3541,4261266,NA,2016,unique reports
010033,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,1054,6017301910,1498750787,4518551123,1467499189,3597300486,NA,NA,43655,12839,11103,258216793,231371,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,UNIVERSITY OF ALABAMA HOSPITAL,NA,0.203593,64337506,48358431,588446572,NA,NA,NA,NA,NA,NA,NA,656520801,555804840,NA,NA,NA,NA,545005,1027659,125881055,NA,145835802,NA,2016,unique reports
010034,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,37,50839582,24330202,26509380,28201222,3479418,740370,8491055,1111,491,145,3171864,NA,805 FRIENDSHIP DRIVE,TALLASSEE,AL,36078,ELMORE,COMMUNITY HOSPITAL INC.,NA,0.396337,324936,120577,4598732,NA,NA,NA,NA,NA,NA,NA,4017477,2547948,NA,NA,NA,NA,55647,NA,682247,NA,2712027,NA,2016,unique reports
010035,2015-07-01,2016-06-30,2016-12-23,2016-12-22,v2010,115,458047189,109292673,348754516,101326836,24914080,8455639,160475099,7495,3295,1510,30198991,27176,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35056,CULLMAN,CULLMAN REGIONAL,NA,0.20896700000000001,5318648,30472587,42931507,NA,-68038964,NA,NA,NA,NA,NA,48579511,23129764,NA,NA,NA,NA,139197,139870,6292093,NA,28182684,-505182,2016,unique reports
010036,2015-04-01,2016-03-31,2016-10-04,2016-09-12,v2010,88,197743005,35271257,162471748,36865125,18183188,5342541,55386603,2936,1325,636,8574335,6646,849 THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,ANDALUSIA REGIONAL HOSPITAL,NA,0.144553,1277356,5772,18727392,-570557,-10825790,-1995350,-3929322,NA,-9948566,-4172025,6933531,2747274,NA,NA,NA,NA,2579,4770,NA,NA,14003416,NA,2016,unique reports
010038,2015-07-01,2016-06-30,2016-12-14,2016-12-13,v2010,125,460553655,41088343,419465312,43908759,9312729,2741536,127365124,3021,1432,450,9489271,14402,301 EAST 18TH STREET,ANNISTON,AL,36207,CALHOUN,STRINGFELLOW MEMORIAL HOSPITAL,NA,0.094376,2117965,38935,11976610,-14850,-401476,-62633,-27810,NA,-1214471,-231607,7699952,10160721,NA,NA,NA,NA,26179,93650,151068,NA,27535089,NA,2016,unique reports
010039,2015-07-01,2016-06-30,2016-12-21,2016-12-19,v2010,866,4558570591,864358411,3694212180,854763371,234804363,150656971,1900007549,44554,15923,6858,181000212,263617,101 SIVLEY ROAD,HUNTSVILLE,AL,35801-,MADISON,HUNTSVILLE HOSPITAL,NA,0.161896,NA,186811271,366310974,-3897127,-347248865,NA,NA,NA,-262047515,NA,655194226,314809255,NA,NA,NA,NA,102045,761066,74406091,106423,261160431,NA,2016,unique reports
010040,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,225,2361500918,190598761,2170902157,183038268,240827292,67091689,1032214457,14190,4976,2278,49195636,33953,1007 GOODYEAR AVENUE,GADSDEN,AL,35999,ETOWAH,GADSDEN REGIONAL MEDICAL CENTER,NA,0.070275,7047190,-606122,105194279,-849371,-21581514,-7023668,-2903154,-3145,-26694277,-10277571,54050875,132953623,NA,NA,NA,NA,-184292,495984,46022063,4157,110205342,NA,2016,unique reports
010044,2015-10-01,2016-09-30,2019-03-27,2019-03-21,v2010,36,67803434,19557475,48245959,21981907,1153632,NA,11741252,482,321,38,1735253,6127,1256 MILITARY ST SOUTH,HAMILTON,AL,35570-,MARION,MARION REGIONAL MEDICAL CENTER,NA,0.333934,1136956,841212,6050252,NA,NA,NA,NA,NA,-14517184,NA,8549809,7125295,NA,NA,NA,NA,20771,NA,1900943,NA,2932720,NA,2016,unique reports
010045,2015-10-01,2016-09-30,2019-01-25,2019-01-17,v2010,42,81307526,24247727,57059799,25718669,17215028,NA,NA,831,513,89,3371194,NA,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555-,FAYETTE,FAYETTE MEDICAL CENTER,NA,0.318955,NA,4557175,10615447,NA,NA,NA,NA,NA,-13562505,NA,8528345,1930744,NA,NA,NA,NA,42356,38962,3594874,NA,2506758,NA,2016,unique reports
010046,2016-01-01,2016-12-31,2018-11-14,2018-11-06,v2010,256,685916296,67763077,618153219,97414268,25243727,7251662,345036909,7308,2994,855,23973286,5370,600 SOUTH 3RD STREET,GADSDEN,AL,35901,ETOWAH,RIVERVIEW REGIONAL MEDICAL CENTER,NA,0.133712,6286828,3783173,24937761,-9471,-800269,-39762,-59263,NA,-4189410,-61538,27615985,49935590,NA,NA,NA,NA,-12009,217275,NA,NA,1,NA,2016,unique reports
010047,2016-01-01,2016-12-31,2018-11-15,2018-11-14,v2010,22,16034643,6413440,9621203,7217631,848850,NA,2627833,512,347,44,1498711,NA,515 MIRANDA STREET,GEORGIANA,AL,36033,BUTLER,GEORGIANA HOSPITAL,NA,0.41412,7649,94387,127024,NA,NA,NA,NA,NA,-903940,NA,983946,911412,NA,NA,NA,NA,20468,6544,11028,NA,2401940,NA,2016,unique reports
010049,2016-01-01,2016-12-31,2018-11-14,2018-11-08,v2010,117,527248496,48529560,478718936,48384470,15093573,2953467,132428033,3426,1007,986,7201117,NA,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330-,COFFEE,MEDICAL CENTER ENTERPRISE,NA,0.086234,1315860,-64244,25705742,-180129,-4616084,-1506203,-853765,NA,-7189074,-4206105,11965397,40676264,NA,NA,NA,NA,-21993,32071,1710735,231,31600952,NA,2016,unique reports
010051,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,20,14283888,8803815,5480073,12099567,1533856,NA,1402879,216,100,63,629800,NA,509 WILSON AVENUE,EUTAW,AL,35462,GREENE,GREENE COUNTY HOSPITAL,NA,0.742582,330573,64371,1556806,NA,NA,NA,NA,NA,NA,-4192449,2145102,5140419,NA,NA,NA,NA,4214,976,NA,NA,959226,NA,2016,unique reports
010052,2016-01-01,2016-12-31,2018-11-15,2018-11-14,v2010,46,30857249,14555763,16301486,15778654,1044461,NA,1854773,596,335,57,1585616,NA,1231 SOUTH STREET,DADEVILLE,AL,36853,TALLAPOOSA,LAKE MARTIN COMMUNITY HOSPITAL,NA,0.666417,20667,181805,1090804,NA,NA,NA,NA,NA,-3336984,NA,1882732,-478438,NA,NA,NA,NA,23201,6065,64820,NA,4589820,NA,2016,unique reports
010055,2015-10-01,2016-09-30,2019-03-20,2019-03-18,v2010,235,1590431424,185882596,1404548828,183155238,59715465,23642778,627873026,11380,4850,1436,43824511,35603,4370 WEST MAIN STREET,DOTHAN,AL,36302-,HOUSTON,FLOWERS HOSPITAL,NA,0.105514,2835248,-448085,75851110,-931651,-16072327,-629252,-4786643,-78381,-26761234,-10641999,42348761,46061419,NA,NA,NA,NA,25283,75996,5086754,10622,62749194,NA,2016,unique reports
010056,2015-07-01,2016-06-30,2016-12-21,2016-12-13,v2010,442,1842598620,381836502,1460762118,378660036,98896159,61303105,630971647,20170,6019,1296,62307304,55625,810 ST VINCENTS DRIVE,BIRMINGHAM,AL,35205-,JEFFERSON,ST VINCENTS BIRMINGHAM,NA,0.193551,16372616,1124457,162047564,-5234757,-156174774,-340683,-14952684,NA,-186011445,NA,135748574,57579364,NA,NA,NA,NA,NA,1145161,40856494,294441,13933854,NA,2016,unique reports
010058,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,25,29793865,20225290,9568575,20734220,1612773,NA,4566665,517,157,147,820797,NA,165 PIERSON AVENUE,CENTREVILLE,AL,35042,BIBB,BIBB MEDICAL CENTER,NA,0.564543,NA,3310390,13213446,NA,NA,NA,NA,NA,NA,NA,7218884,7184753,NA,NA,NA,NA,-1324,3491,62056,NA,1361285,NA,2016,unique reports
010059,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,43,39515147,12585639,26929508,15015423,1097195,220605,5922225,639,358,58,2050698,9240,202 HOSPITAL STREET,MOULTON,AL,35650-,LAWRENCE,LAWRENCE MEDICAL CENTER,NA,0.349249,373099,171110,4591168,-26796,-69771,NA,-12811,NA,-2447342,NA,1546568,1350000,NA,NA,NA,NA,8556,2781,1378359,NA,1358852,NA,2016,unique reports
010061,2015-10-01,2016-09-30,2019-03-20,2019-03-17,v2010,170,124214945,42765160,81449785,52228593,7470529,2511372,34395751,3767,1489,957,9518498,4895,380 WOOD COVE ROAD,SCOTTSBORO,AL,35768,JACKSON,HIGHLANDS MEDICAL CENTER,NA,0.395126,7335599,758367,15308348,NA,NA,NA,NA,NA,NA,-40974147,26898436,51021733,NA,NA,NA,NA,58986,24517,851751,NA,9588336,NA,2016,unique reports
010062,2015-10-01,2016-09-30,2019-01-25,2019-01-17,v2010,73,55217085,19329770,35887315,21996823,1313313,346787,13677452,1099,617,129,3060245,NA,1200 WEST MAPLE STREET,GENEVA,AL,36340,GENEVA,WIREGRASS MEDICAL CENTER,NA,0.376879,443367,1489271,5181248,NA,NA,NA,NA,-21423480,NA,NA,5422578,4575534,NA,NA,NA,NA,-6453,NA,495409,NA,3256571,NA,2016,unique reports
010065,2016-01-01,2016-12-31,2018-11-15,2018-05-25,v2010,43,224993604,85451442,139542162,87223031,6858949,1376434,41193839,3061,1541,629,12720195,NA,C,ALEXANDER CITY,AL,35010,TALLAPOOSA,RUSSELL MEDICAL CENTER,NA,0.285152,4579643,2579962,37066885,NA,NA,NA,-65359175,NA,NA,NA,39733076,8443523,NA,NA,NA,NA,66980,73408,698458,NA,10087395,NA,2016,unique reports
010069,2015-10-01,2016-09-30,2019-01-25,2019-01-17,v2010,30,63251558,18497560,44753998,19765563,2486595,1326000,13431752,1082,556,118,3417706,2920,820 WEST WASHINGTON STREET,EUFAULA,AL,36027,BARBOUR,SEAR,NA,0.228567,157256,1199742,1401347,NA,-268412,NA,NA,NA,-3604464,NA,4002368,1204496,NA,NA,NA,NA,NA,6639,838311,222,3210798,NA,2016,unique reports
010073,2015-10-01,2016-09-30,2019-03-20,2019-03-17,v2010,46,32315516,16646270,15669246,18723469,2423355,551240,7400632,1233,606,310,3481369,NA,544 EAST AVENUE,ASHLAND,AL,36251,CLAY,CLAY COUNTY HOSPITAL,NA,0.535561,557379,191333,5126149,NA,-18799006,NA,NA,NA,NA,NA,3007485,3562851,NA,NA,NA,NA,13367,8418,420061,12682,1683832,NA,2016,unique reports
010078,2015-07-01,2016-06-30,2016-12-20,2016-12-12,v2010,217,1237940112,153410610,1084529502,176414847,92158037,18299220,458773002,12415,4903,2772,42748396,47407,400 EAST TENTH STREET,ANNISTON,AL,36202-,CALHOUN,NORTHEAST ALABAMA REGIONAL MED CTR,NA,0.12585,NA,5488666,59441232,NA,-222145959,NA,NA,NA,NA,NA,105321418,19183807,NA,NA,NA,NA,-215942,443198,52977600,30797,20261666,NA,2016,unique reports
010079,2016-01-01,2016-06-30,2017-10-17,2017-10-10,v2010,71,128883893,30454043,98429850,31450155,4547658,1147521,32861695,2299,890,571,6973918,712,ATHENS LIMESTONE HOSPITAL,ATHENS,AL,35611-,LIMESTONE,ATHENS LIMESTONE,NA,0.197438,2658648,26747,26578760,-2222371,-27531973,-1302357,NA,NA,-27060026,NA,19272880,10096944,NA,NA,NA,NA,-31685,3387,805465,NA,10894547,NA,2016,unique reports
010083,2015-10-01,2016-09-30,2019-03-06,2019-03-04,v2010,112,969584414,105947504,863636910,82268241,30869989,10730505,313736320,6505,2155,924,15919674,9298,1613 NORTH MCKENZIE,FOLEY,AL,36535-,BALDWIN,SOUTH BALDWIN REGIONAL MEDICAL CENTE,NA,0.081313,5056790,-212768,34141342,-308805,-9518151,-5361451,-1545396,-16662,-19047425,-4764587,26289167,-55072291,NA,NA,NA,NA,111454,166875,5484841,920,63901921,NA,2016,unique reports
010085,2015-04-01,2016-03-31,2016-12-14,2016-11-23,v2010,190,436792598,126137129,310655469,132798141,18975838,11409621,141586829,9885,4282,2325,33939637,34510,7TH STREET S.E.,DECATUR,AL,35609-,MORGAN,DECATUR MORGAN - DECATUR CAMPUS,NA,0.24399,5075052,-1514913,62253156,-8440163,-46478802,NA,NA,NA,-90931168,NA,18815599,21125176,NA,NA,NA,NA,86148,49989,6699341,30409,32202466,NA,2016,unique reports
010086,2016-01-01,2016-12-31,2018-11-15,2018-11-14,v2010,61,134427821,24863487,109564334,27840594,10424519,864168,23182432,1145,668,95,3588859,3817,HIGHWAY 78 WEST,WINFIELD,AL,35594,MARION,NORTHWEST MEDICAL CENTER,NA,0.154004,2319354,65761,4666708,NA,-92834,NA,NA,NA,-730808,NA,3199579,11488482,NA,NA,NA,NA,12732,10718,569423,NA,2981476,NA,2016,unique reports
010087,2015-10-01,2016-09-30,2019-01-25,2019-01-17,v2010,144,406528234,157585034,248943200,185157357,18207502,14849212,171427956,6949,1226,1760,28053604,42923,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,UNIV OF SOUTH ALABAMA MEDICAL CENTER,NA,0.365192,27467773,-46852502,72950440,NA,NA,NA,NA,NA,NA,NA,1333789,19788601,NA,NA,NA,NA,2291,NA,NA,NA,58954826,NA,2016,unique reports
010089,2016-01-01,2016-12-31,2019-03-20,2019-03-17,v2010,219,487098898,88162818,398936080,89550690,23396277,6137474,174841118,5845,2020,1297,17796110,8987,3400 HIGHWAY 78 EAST,JASPER,AL,35502,WALKER,WALKER BAPTIST MEDICAL CENTER,NA,0.172453,5650054,3425,31891473,-52661,-1313375,NA,NA,-1338,-1816196,NA,15075868,11171578,NA,NA,NA,NA,103,203381,39193584,33221,6643455,NA,2016,unique reports
010090,2015-07-01,2016-06-30,2016-12-21,2016-12-19,v2010,349,861465408,228074401,633391007,223982068,63044300,20933292,327435920,15322,4862,1667,47398773,NA,6801 AIRPORT BLVD,MOBILE,AL,36608,MOBILE,PROVIDENCE HOSPITAL,NA,0.237474,46089738,12708351,63678892,-5590834,-45503835,-136905,-38070634,-140099,-100062493,NA,224206225,43380955,NA,NA,NA,NA,-31494,529176,32395411,169184,8393834,NA,2016,unique reports
010091,2015-07-01,2016-06-30,2016-12-23,2016-12-22,v2010,22,45735384,12205702,33529682,14694596,3639777,NA,6301726,933,266,543,1544944,4025,295 SOUTH JACKSON STREET,GROVE HILL,AL,36451-,CLARKE,GROVE HILL MEMORIAL HOSPITAL,NA,0.290554,-2652860,2518,4630004,NA,-10159748,NA,NA,NA,NA,NA,3161045,3100376,NA,NA,NA,NA,-4073,NA,40266,NA,3732600,NA,2016,unique reports
010092,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,520,2008250971,475403454,1532847517,488170933,146175077,77927769,816386549,33879,12411,8685,126292135,123425,809 UNIVERSITY BLVD EAST,TUSCALOOSA,AL,35401-,TUSCALOOSA,DCH REGIONAL MEDICAL CENTER,NA,0.219542,NA,84948208,271617997,NA,-340656798,NA,NA,NA,NA,NA,311848013,60227801,NA,NA,NA,NA,-650270,1212810,105941644,281572,34915965,NA,2016,unique reports
010095,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,28,17727290,9081414,8645876,11111585,1436388,NA,1721357,448,194,89,980709,NA,508 GREENE STREET,GREENSBORO,AL,36744,HALE,HALE COUNTY HOSPITAL,NA,0.484074,384002,458908,2995734,NA,NA,NA,NA,NA,NA,NA,3512333,1381754,NA,NA,NA,NA,NA,NA,42846,NA,1448602,NA,2016,unique reports
010097,2016-01-01,2016-12-31,2018-11-15,2018-11-14,v2010,33,44834177,15921362,28912815,16392874,1808665,NA,2939168,760,332,109,1927632,NA,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,ELMORE,ELMORE COMMUNITY HOSPITAL,NA,0.359866,384622,179051,1719476,NA,NA,NA,NA,NA,-2192369,NA,2000474,-702786,NA,NA,NA,NA,5366,1639,135247,NA,3502105,NA,2016,unique reports
010099,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,49,75439312,23958810,51480502,26835637,1479169,775734,13748827,1615,646,398,3611219,NA,1301 BELLEVILLE AVENUE,BREWTON,AL,36427,ESCAMBIA,D W MCMILLAN MEMORIAL HOSPITAL,NA,0.334614,515632,1436013,16972208,-166189,-9613184,NA,-3435382,NA,-13078852,NA,6162518,4614158,NA,NA,NA,NA,NA,9604,280351,NA,5892449,-1220163,2016,unique reports
010100,2015-04-01,2016-03-31,2016-10-04,2016-09-12,v2010,129,502837803,133425588,369412215,126589103,12121656,4108619,182598089,8697,3177,1594,29440710,45210,750 MORPHY AVE,FAIRHOPE,AL,36532-,BALDWIN,THOMAS HOSPITAL,NA,0.240839,8985111,40232315,80411536,-2633735,-44234820,-5338017,-2935807,NA,-55358894,NA,61675674,14016002,NA,NA,NA,NA,38970,86648,2830957,3547,19807924,NA,2016,unique reports
010101,2016-01-01,2016-12-31,2019-03-20,2019-03-18,v2010,81,176961640,31841004,145120636,33736993,5600995,2728938,45593831,2413,818,643,5307386,2888,604 STONE AVENUE,TALLADEGA,AL,35161,TALLADEGA,CITIZENS BAPTIST MEDICAL CENTER,NA,0.184206,5257995,28996,16683339,-26067,-706812,NA,NA,-1362,-942246,NA,4806361,4933584,NA,NA,NA,NA,-12597,9520,16964748,13003,2641993,NA,2016,unique reports
010102,2015-10-01,2016-09-30,2018-11-15,2018-11-14,v2010,21,9448954,5090325,4358629,6208259,420560,NA,732487,185,79,42,338434,NA,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726-1610,WILCOX,JOHN PAUL JONES HOSPITAL,NA,0.515048,12610,221826,931236,NA,NA,NA,NA,NA,NA,NA,2322538,994616,NA,NA,NA,NA,NA,NA,9439,NA,1200131,NA,2016,unique reports
010103,2016-01-01,2016-12-31,2019-03-20,2019-03-17,v2010,272,1629490783,231365281,1398125502,218742090,103384930,77242945,846453776,13487,4227,1763,64380713,90647,701 PRINCETON AVE SW,BIRMINGHAM,AL,35211,JEFFERSON,PRINCETON BAPTIST MEDICAL CENTER,NA,0.128026,5074115,79824,90228445,-206581,-3024343,NA,NA,-2494,-6577774,NA,40829229,25970169,NA,NA,NA,NA,-178109,146543,114932882,125184,7994373,NA,2016,unique reports
010104,2015-07-01,2016-06-30,2016-12-21,2016-12-19,v2010,343,2368277516,245880529,2122396987,259962563,141723708,121004576,989878822,13777,4004,1468,50400230,93453,800 MONTCLAIR ROAD,BIRMINGHAM,AL,35213,JEFFERSON,TRINITY MEDICAL CENTER,NA,0.098925,383355899,-365501,382912485,-176542,-22543620,-3775397,-2951437,-218626,-43794367,-10516992,53299427,437424492,NA,NA,NA,NA,22245,182338,17283366,5615,50923657,NA,2016,unique reports
010108,2015-07-01,2016-06-30,2016-12-20,2016-12-13,v2010,50,215233655,38087024,177146631,43455668,21149134,NA,56577660,3199,1245,415,7329386,4178,124 SOUTH MEMORIAL DRIVE,PRATTVILLE,AL,36067-,AUTAUGA,PRATTVILLE BAPTIST HOSPITAL,NA,0.181406,1593743,700,13665066,NA,NA,NA,NA,NA,NA,-20430242,5449557,1206462,NA,NA,NA,NA,49041,70880,2155305,NA,21633448,NA,2016,unique reports
